,Date,temperature
4530,2007-05-28,88.1
4531,2007-05-29,87.5
4532,2007-05-30,89.7
4533,2007-05-31,89.2
4534,2007-06-01,88.9
4535,2007-06-02,89.4
4536,2007-06-03,89.0
4537,2007-06-04,90.3
4538,2007-06-05,89.4
4539,2007-06-06,88.7
4540,2007-06-07,83.5
4541,2007-06-08,87.0
4542,2007-06-09,89.7
4543,2007-06-10,87.4
4544,2007-06-11,87.8
4545,2007-06-12,88.0
4546,2007-06-13,88.5
4547,2007-06-14,87.7
4548,2007-06-15,85.9
4549,2007-06-16,86.8
4550,2007-06-17,84.7
4551,2007-06-18,83.9
4552,2007-06-19,81.3
4553,2007-06-20,82.4
4554,2007-06-21,76.0
4555,2007-06-22,80.1
4556,2007-06-23,84.1
4557,2007-06-24,85.0
4558,2007-06-25,86.6
4559,2007-06-26,85.1
4560,2007-06-27,80.7
4561,2007-06-28,80.5
4562,2007-06-29,83.4
4563,2007-06-30,84.3
4564,2007-07-01,86.2
4565,2007-07-02,88.0
4566,2007-07-03,89.0
4567,2007-07-04,88.4
4568,2007-07-05,88.5
4569,2007-07-06,87.9
4570,2007-07-07,87.9
4571,2007-07-08,85.5
4572,2007-07-09,85.6
4573,2007-07-10,84.6
4574,2007-07-11,81.7
4575,2007-07-12,81.6
4576,2007-07-13,82.0
4577,2007-07-14,84.8
4578,2007-07-15,84.4
4579,2007-07-16,83.9
4580,2007-07-17,84.2
4581,2007-07-18,85.1
4582,2007-07-19,83.8
4583,2007-07-20,84.4
4584,2007-07-21,82.5
4585,2007-07-22,81.6
4586,2007-07-23,83.0
4587,2007-07-24,82.4
4588,2007-07-25,83.6
4589,2007-07-26,83.8
4590,2007-07-27,83.7
4591,2007-07-28,80.7
4592,2007-07-29,79.1
4593,2007-07-30,80.8
4594,2007-07-31,77.7
4595,2007-08-01,80.2
4596,2007-08-02,81.2
4597,2007-08-03,81.4
4598,2007-08-04,83.9
4599,2007-08-05,82.2
4600,2007-08-06,83.0
4601,2007-08-07,85.6
4602,2007-08-08,87.1
4603,2007-08-09,85.4
4604,2007-08-10,86.7
4605,2007-08-11,85.0
4606,2007-08-12,85.5
4607,2007-08-13,85.5
4608,2007-08-14,85.4
4609,2007-08-15,84.7
4610,2007-08-16,85.1
4611,2007-08-17,80.8
4612,2007-08-18,82.3
4613,2007-08-19,83.3
4614,2007-08-20,82.6
4615,2007-08-21,80.4
4616,2007-08-22,78.6
4617,2007-08-23,82.0
4618,2007-08-24,81.9
4619,2007-08-25,81.7
4620,2007-08-26,84.2
4621,2007-08-27,83.3
4622,2007-08-28,81.69999999999999
4623,2007-08-29,80.1
4624,2007-08-30,80.4
4625,2007-08-31,78.9
4626,2007-09-01,81.4
4627,2007-09-02,81.9
4628,2007-09-03,83.9
4629,2007-09-04,86.3
4630,2007-09-05,82.4
4631,2007-09-06,82.8
4632,2007-09-07,85.1
4633,2007-09-08,84.5
4634,2007-09-09,83.7
4635,2007-09-10,84.6
4636,2007-09-11,84.2
4637,2007-09-12,84.4
4638,2007-09-13,84.4
4639,2007-09-14,80.4
4640,2007-09-15,82.2
4641,2007-09-16,83.0
4642,2007-09-17,80.3
4643,2007-09-18,80.8
4644,2007-09-19,84.1
4645,2007-09-20,83.3
4646,2007-09-21,83.5
4647,2007-09-22,84.7
4648,2007-09-23,85.3
4649,2007-09-24,85.4
4650,2007-09-25,86.5
4651,2007-09-26,85.2
4652,2007-09-27,80.9
4653,2007-09-28,81.5
4654,2007-09-29,82.4
4655,2007-09-30,82.9
4656,2007-10-01,82.2
4657,2007-10-02,82.9
4658,2007-10-03,83.6
4659,2007-10-04,85.6
4660,2007-10-05,85.6
4661,2007-10-06,83.9
4662,2007-10-07,83.5
4663,2007-10-08,83.9
4664,2007-10-09,82.3
4665,2007-10-10,84.1
4666,2007-10-11,82.3
4667,2007-10-12,83.2
4668,2007-10-13,83.2
4669,2007-10-14,82.0
4670,2007-10-15,82.1
4671,2007-10-16,83.3
4672,2007-10-17,83.7
4673,2007-10-18,81.7
4674,2007-10-19,82.4
4675,2007-10-20,79.9
4676,2007-10-21,79.2
4677,2007-10-22,79.4
4678,2007-10-23,78.8
4679,2007-10-24,81.6
4680,2007-10-25,81.5
4681,2007-10-26,77.7
4682,2007-10-27,78.1
4683,2007-10-28,70.6
4684,2007-10-29,75.9
4685,2007-10-30,77.4
4686,2007-10-31,81.3
4687,2007-11-01,81.4
4688,2007-11-02,79.2
4689,2007-11-03,81.5
4690,2007-11-04,77.3
4691,2007-11-05,80.7
4692,2007-11-06,81.2
4693,2007-11-07,80.4
4694,2007-11-08,81.0
4695,2007-11-09,80.3
4696,2007-11-10,80.2
4697,2007-11-11,80.3
4698,2007-11-12,79.9
4699,2007-11-13,77.9
4700,2007-11-14,77.0
4701,2007-11-15,76.0
4702,2007-11-16,76.4
4703,2007-11-17,75.2
4704,2007-11-18,74.2
4705,2007-11-19,77.7
4706,2007-11-20,76.4
4707,2007-11-21,79.1
4708,2007-11-22,78.3
4709,2007-11-23,76.1
4710,2007-11-24,74.1
4711,2007-11-25,76.6
4712,2007-11-26,76.4
4713,2007-11-27,77.3
4714,2007-11-28,79.5
4715,2007-11-29,77.3
4716,2007-11-30,75.2
4717,2007-12-01,76.9
4718,2007-12-02,76.8
4719,2007-12-03,74.4
4720,2007-12-04,77.5
4721,2007-12-05,75.8
4722,2007-12-06,75.6
4723,2007-12-07,75.2
4724,2007-12-08,77.9
4725,2007-12-09,77.5
4726,2007-12-10,76.3
4727,2007-12-11,75.9
4728,2007-12-12,77.1
4729,2007-12-13,76.2
4730,2007-12-14,76.9
4731,2007-12-15,79.3
4732,2007-12-16,78.9
4733,2007-12-17,78.8
4734,2007-12-18,74.9
4735,2007-12-19,75.6
4736,2007-12-20,78.5
4737,2007-12-21,78.8
4738,2007-12-22,77.7
4739,2007-12-23,76.3
4740,2007-12-24,75.4
4741,2007-12-25,74.6
4742,2007-12-26,74.9
4743,2007-12-27,75.7
4744,2007-12-28,76.8
4745,2007-12-29,77.4
4746,2007-12-30,77.1
4747,2007-12-31,78.1
4748,2008-01-01,76.1
4749,2008-01-02,75.6
4750,2008-01-03,76.1
4751,2008-01-04,74.3
4752,2008-01-05,76.7
4753,2008-01-06,75.6
4754,2008-01-07,75.5
4755,2008-01-08,74.4
4756,2008-01-09,75.8
4757,2008-01-10,75.9
4758,2008-01-11,74.5
4759,2008-01-12,76.0
4760,2008-01-13,75.4
4761,2008-01-14,75.0
4762,2008-01-15,74.7
4763,2008-01-16,74.8
4764,2008-01-17,75.0
4765,2008-01-18,75.5
4766,2008-01-19,74.4
4767,2008-01-20,75.3
4768,2008-01-21,78.5
4769,2008-01-22,77.8
4770,2008-01-23,76.7
4771,2008-01-24,76.5
4772,2008-01-25,77.6
4773,2008-01-26,79.4
4774,2008-01-27,78.0
4775,2008-01-28,78.1
4776,2008-01-29,78.2
4777,2008-01-30,79.3
4778,2008-01-31,80.5
4779,2008-02-01,79.9
4780,2008-02-02,79.0
4781,2008-02-03,80.0
4782,2008-02-04,79.9
4783,2008-02-05,77.7
4784,2008-02-06,77.7
4785,2008-02-07,79.6
4786,2008-02-08,80.7
4787,2008-02-09,81.1
4788,2008-02-10,81.0
4789,2008-02-11,81.5
4790,2008-02-12,81.4
4791,2008-02-13,81.2
4792,2008-02-14,79.3
4793,2008-02-15,78.5
4794,2008-02-16,78.7
4795,2008-02-17,77.2
4796,2008-02-18,77.2
4797,2008-02-19,76.4
4798,2008-02-20,79.7
4799,2008-02-21,79.2
4800,2008-02-22,77.9
4801,2008-02-23,78.0
4802,2008-02-24,76.5
4803,2008-02-25,76.9
4804,2008-02-26,76.6
4805,2008-02-27,78.3
4806,2008-02-28,78.6
4807,2008-02-29,79.8
4808,2008-03-01,79.8
4809,2008-03-02,80.1
4810,2008-03-03,77.6
4811,2008-03-04,77.5
4812,2008-03-05,78.9
4813,2008-03-06,78.6
4814,2008-03-07,78.1
4815,2008-03-08,77.9
4816,2008-03-09,78.3
4817,2008-03-10,79.7
4818,2008-03-11,79.1
4819,2008-03-12,79.2
4820,2008-03-13,78.9
4821,2008-03-14,78.5
4822,2008-03-15,81.4
4823,2008-03-16,81.5
4824,2008-03-17,81.9
4825,2008-03-18,82.7
4826,2008-03-19,83.2
4827,2008-03-20,80.4
4828,2008-03-21,76.4
4829,2008-03-22,79.0
4830,2008-03-23,82.2
4831,2008-03-24,79.9
4832,2008-03-25,80.7
4833,2008-03-26,81.2
4834,2008-03-27,83.4
4835,2008-03-28,82.3
4836,2008-03-29,82.3
4837,2008-03-30,82.1
4838,2008-03-31,81.8
4839,2008-04-01,83.2
4840,2008-04-02,83.5
4841,2008-04-03,83.5
4842,2008-04-04,83.2
4843,2008-04-05,82.9
4844,2008-04-06,82.0
4845,2008-04-07,83.2
4846,2008-04-08,80.8
4847,2008-04-09,81.7
4848,2008-04-10,82.9
4849,2008-04-11,83.8
4850,2008-04-12,83.8
4851,2008-04-13,83.9
4852,2008-04-14,84.8
4853,2008-04-15,84.5
4854,2008-04-16,84.7
4855,2008-04-17,84.8
4856,2008-04-18,86.7
4857,2008-04-19,86.0
4858,2008-04-20,87.5
4859,2008-04-21,86.5
4860,2008-04-22,86.4
4861,2008-04-23,86.8
4862,2008-04-24,85.7
4863,2008-04-25,85.6
4864,2008-04-26,85.9
4865,2008-04-27,87.0
4866,2008-04-28,87.1
4867,2008-04-29,88.4
4868,2008-04-30,89.1
4869,2008-05-01,91.3
4870,2008-05-02,90.7
4871,2008-05-03,90.8
4872,2008-05-04,89.2
4873,2008-05-05,90.6
4874,2008-05-06,89.9
4875,2008-05-07,89.1
4876,2008-05-08,87.8
4877,2008-05-09,88.6
4878,2008-05-10,88.6
4879,2008-05-11,89.4
4880,2008-05-12,88.9
4881,2008-05-13,90.6
4882,2008-05-14,89.5
4883,2008-05-15,91.1
4884,2008-05-16,91.7
4885,2008-05-17,92.3
4886,2008-05-18,93.2
4887,2008-05-19,91.9
4888,2008-05-20,90.5
4889,2008-05-21,88.0
4890,2008-05-22,86.6
4891,2008-05-23,87.8
4892,2008-05-24,89.3
4893,2008-05-25,88.8
4894,2008-05-26,87.7
4895,2008-05-27,90.2
4896,2008-05-28,89.4
4897,2008-05-29,90.0
4898,2008-05-30,88.9
4899,2008-05-31,87.2
4900,2008-06-01,87.0
4901,2008-06-02,88.0
4902,2008-06-03,87.7
4903,2008-06-04,86.8
4904,2008-06-05,91.0
4905,2008-06-06,89.5
4906,2008-06-07,88.3
4907,2008-06-08,86.2
4908,2008-06-09,88.2
4909,2008-06-10,88.1
4910,2008-06-11,86.8
4911,2008-06-12,85.5
4912,2008-06-13,86.9
4913,2008-06-14,87.0
4914,2008-06-15,90.2
4915,2008-06-16,89.3
4916,2008-06-17,89.9
4917,2008-06-18,88.2
4918,2008-06-19,89.2
4919,2008-06-20,88.7
4920,2008-06-21,86.4
4921,2008-06-22,85.3
4922,2008-06-23,87.9
4923,2008-06-24,87.3
4924,2008-06-25,84.8
4925,2008-06-26,85.0
4926,2008-06-27,86.8
4927,2008-06-28,85.0
4928,2008-06-29,85.4
4929,2008-06-30,89.1
4930,2008-07-01,86.4
4931,2008-07-02,87.9
4932,2008-07-03,86.9
4933,2008-07-04,87.1
4934,2008-07-05,87.3
4935,2008-07-06,85.6
4936,2008-07-07,84.9
4937,2008-07-08,87.6
4938,2008-07-09,85.3
4939,2008-07-10,84.8
4940,2008-07-11,87.1
4941,2008-07-12,86.9
4942,2008-07-13,87.3
4943,2008-07-14,87.2
4944,2008-07-15,86.9
4945,2008-07-16,86.5
4946,2008-07-17,87.2
4947,2008-07-18,86.5
4948,2008-07-19,86.9
4949,2008-07-20,86.4
4950,2008-07-21,86.6
4951,2008-07-22,86.7
4952,2008-07-23,86.9
4953,2008-07-24,84.3
4954,2008-07-25,84.3
4955,2008-07-26,84.2
4956,2008-07-27,80.8
4957,2008-07-28,82.7
4958,2008-07-29,85.7
4959,2008-07-30,85.3
4960,2008-07-31,87.6
4961,2008-08-01,85.5
4962,2008-08-02,84.8
4963,2008-08-03,83.6
4964,2008-08-04,83.5
4965,2008-08-05,85.6
4966,2008-08-06,86.6
4967,2008-08-07,85.7
4968,2008-08-08,80.2
4969,2008-08-09,82.1
4970,2008-08-10,84.2
4971,2008-08-11,87.1
4972,2008-08-12,85.6
4973,2008-08-13,86.8
4974,2008-08-14,83.8
4975,2008-08-15,83.8
4976,2008-08-16,83.6
4977,2008-08-17,82.4
4978,2008-08-18,82.2
4979,2008-08-19,82.7
4980,2008-08-20,82.3
4981,2008-08-21,83.1
4982,2008-08-22,84.4
4983,2008-08-23,84.7
4984,2008-08-24,86.2
4985,2008-08-25,84.9
4986,2008-08-26,84.8
4987,2008-08-27,84.8
4988,2008-08-28,84.8
4989,2008-08-29,84.6
4990,2008-08-30,84.5
4991,2008-08-31,83.9
4992,2008-09-01,82.1
4993,2008-09-02,84.8
4994,2008-09-03,83.8
4995,2008-09-04,85.0
4996,2008-09-05,85.6
4997,2008-09-06,81.8
4998,2008-09-07,83.6
4999,2008-09-08,81.5
5000,2008-09-09,82.0
5001,2008-09-10,82.8
5002,2008-09-11,85.5
5003,2008-09-12,85.0
5004,2008-09-13,86.3
5005,2008-09-14,85.7
5006,2008-09-15,86.0
5007,2008-09-16,86.5
5008,2008-09-17,86.8
5009,2008-09-18,86.4
5010,2008-09-19,85.8
5011,2008-09-20,82.0
5012,2008-09-21,82.8
5013,2008-09-22,85.7
5014,2008-09-23,86.1
5015,2008-09-24,84.44999999999999
5016,2008-09-25,82.8
5017,2008-09-26,85.3
5018,2008-09-27,85.5
5019,2008-09-28,84.2
5020,2008-09-29,82.1
5021,2008-09-30,83.2
5022,2008-10-01,84.3
5023,2008-10-02,84.3
5024,2008-10-03,83.8
5025,2008-10-04,82.7
5026,2008-10-05,84.1
5027,2008-10-06,83.8
5028,2008-10-07,84.8
5029,2008-10-08,84.9
5030,2008-10-09,84.4
5031,2008-10-10,83.0
5032,2008-10-11,82.1
5033,2008-10-12,78.5
5034,2008-10-13,79.5
5035,2008-10-14,79.1
5036,2008-10-15,81.7
5037,2008-10-16,78.4
5038,2008-10-17,81.0
5039,2008-10-18,80.8
5040,2008-10-19,82.2
5041,2008-10-20,79.1
5042,2008-10-21,77.1
5043,2008-10-22,75.6
5044,2008-10-23,79.1
5045,2008-10-24,77.2
5046,2008-10-25,80.2
5047,2008-10-26,79.1
5048,2008-10-27,78.8
5049,2008-10-28,77.1
5050,2008-10-29,76.8
5051,2008-10-30,76.5
5052,2008-10-31,79.3
5053,2008-11-01,77.3
5054,2008-11-02,77.2
5055,2008-11-03,78.3
5056,2008-11-04,77.3
5057,2008-11-05,77.1
5058,2008-11-06,77.1
5059,2008-11-07,77.5
5060,2008-11-08,79.8
5061,2008-11-09,79.3
5062,2008-11-10,77.2
5063,2008-11-11,78.4
5064,2008-11-12,76.7
5065,2008-11-13,75.6
5066,2008-11-14,75.6
5067,2008-11-15,77.1
5068,2008-11-16,81.2
5069,2008-11-17,78.7
5070,2008-11-18,79.3
5071,2008-11-19,80.0
5072,2008-11-20,81.3
5073,2008-11-21,78.3
5074,2008-11-22,75.8
5075,2008-11-23,76.5
5076,2008-11-24,78.7
5077,2008-11-25,76.6
5078,2008-11-26,75.6
5079,2008-11-27,74.1
5080,2008-11-28,75.9
5081,2008-11-29,77.3
5082,2008-11-30,78.9
5083,2008-12-01,80.3
5084,2008-12-02,77.7
5085,2008-12-03,76.6
5086,2008-12-04,76.7
5087,2008-12-05,78.0
5088,2008-12-06,76.9
5089,2008-12-07,77.6
5090,2008-12-08,78.1
5091,2008-12-09,76.2
5092,2008-12-10,77.6
5093,2008-12-11,77.4
5094,2008-12-12,77.5
5095,2008-12-13,78.1
5096,2008-12-14,78.1
5097,2008-12-15,78.3
5098,2008-12-16,77.9
5099,2008-12-17,79.3
5100,2008-12-18,79.1
5101,2008-12-19,77.1
5102,2008-12-20,77.2
5103,2008-12-21,75.5
5104,2008-12-22,77.3
5105,2008-12-23,77.7
5106,2008-12-24,77.3
5107,2008-12-25,76.6
5108,2008-12-26,78.1
5109,2008-12-27,75.4
5110,2008-12-28,75.3
5111,2008-12-29,74.7
5112,2008-12-30,74.9
5113,2008-12-31,76.1
5114,2009-01-01,73.9
5115,2009-01-02,75.3
5116,2009-01-03,76.9
5117,2009-01-04,76.1
5118,2009-01-05,75.6
5119,2009-01-06,77.5
5120,2009-01-07,75.4
5121,2009-01-08,77.1
5122,2009-01-09,78.1
5123,2009-01-10,77.6
5124,2009-01-11,78.7
5125,2009-01-12,77.2
5126,2009-01-13,80.7
5127,2009-01-14,80.4
5128,2009-01-15,79.5
5129,2009-01-16,78.1
5130,2009-01-17,76.6
5131,2009-01-18,76.0
5132,2009-01-19,76.2
5133,2009-01-20,76.5
5134,2009-01-21,77.0
5135,2009-01-22,75.7
5136,2009-01-23,76.3
5137,2009-01-24,75.4
5138,2009-01-25,77.5
5139,2009-01-26,76.5
5140,2009-01-27,78.8
5141,2009-01-28,79.6
5142,2009-01-29,78.3
5143,2009-01-30,77.4
5144,2009-01-31,77.8
5145,2009-02-01,77.9
5146,2009-02-02,79.4
5147,2009-02-03,80.5
5148,2009-02-04,80.3
5149,2009-02-05,78.7
5150,2009-02-06,77.9
5151,2009-02-07,77.8
5152,2009-02-08,78.6
5153,2009-02-09,78.0
5154,2009-02-10,77.1
5155,2009-02-11,77.3
5156,2009-02-12,78.1
5157,2009-02-13,79.9
5158,2009-02-14,80.1
5159,2009-02-15,78.5
5160,2009-02-16,78.1
5161,2009-02-17,78.7
5162,2009-02-18,78.3
5163,2009-02-19,78.7
5164,2009-02-20,80.4
5165,2009-02-21,81.3
5166,2009-02-22,81.3
5167,2009-02-23,82.3
5168,2009-02-24,84.1
5169,2009-02-25,84.0
5170,2009-02-26,84.5
5171,2009-02-27,82.9
5172,2009-02-28,83.1
5173,2009-03-01,84.3
5174,2009-03-02,84.7
5175,2009-03-03,82.1
5176,2009-03-04,83.5
5177,2009-03-05,85.5
5178,2009-03-06,84.4
5179,2009-03-07,83.5
5180,2009-03-08,81.6
5181,2009-03-09,80.3
5182,2009-03-10,78.4
5183,2009-03-11,82.3
5184,2009-03-12,82.6
5185,2009-03-13,82.9
5186,2009-03-14,82.4
5187,2009-03-15,81.4
5188,2009-03-16,82.5
5189,2009-03-17,81.5
5190,2009-03-18,82.4
5191,2009-03-19,83.5
5192,2009-03-20,83.4
5193,2009-03-21,83.2
5194,2009-03-22,83.9
5195,2009-03-23,83.9
5196,2009-03-24,83.8
5197,2009-03-25,84.5
5198,2009-03-26,83.8
5199,2009-03-27,84.9
5200,2009-03-28,84.2
5201,2009-03-29,84.4
5202,2009-03-30,85.0
5203,2009-03-31,85.3
5204,2009-04-01,84.6
5205,2009-04-02,84.4
5206,2009-04-03,85.1
5207,2009-04-04,85.4
5208,2009-04-05,85.3
5209,2009-04-06,86.4
5210,2009-04-07,86.6
5211,2009-04-08,86.2
5212,2009-04-09,85.80000000000001
5213,2009-04-10,85.4
5214,2009-04-11,85.6
5215,2009-04-12,84.8
5216,2009-04-13,86.2
5217,2009-04-14,87.7
5218,2009-04-15,87.9
5219,2009-04-16,89.0
5220,2009-04-17,89.0
5221,2009-04-18,88.4
5222,2009-04-19,89.5
5223,2009-04-20,90.0
5224,2009-04-21,89.9
5225,2009-04-22,90.5
5226,2009-04-23,90.0
5227,2009-04-24,89.4
5228,2009-04-25,88.8
5229,2009-04-26,88.5
5230,2009-04-27,87.8
5231,2009-04-28,87.6
5232,2009-04-29,89.0
5233,2009-04-30,89.2
5234,2009-05-01,89.1
5235,2009-05-02,89.7
5236,2009-05-03,91.1
5237,2009-05-04,89.2
5238,2009-05-05,87.6
5239,2009-05-06,90.3
5240,2009-05-07,90.5
5241,2009-05-08,90.0
5242,2009-05-09,91.0
5243,2009-05-10,90.8
5244,2009-05-11,91.6
5245,2009-05-12,90.3
5246,2009-05-13,92.1
5247,2009-05-14,93.1
5248,2009-05-15,87.4
5249,2009-05-16,86.4
5250,2009-05-17,87.8
5251,2009-05-18,87.7
5252,2009-05-19,88.4
5253,2009-05-20,89.2
5254,2009-05-21,87.8
5255,2009-05-22,87.5
5256,2009-05-23,89.6
5257,2009-05-24,88.8
5258,2009-05-25,94.1
5259,2009-05-26,91.0
5260,2009-05-27,91.4
5261,2009-05-28,89.9
5262,2009-05-29,90.4
5263,2009-05-30,90.3
5264,2009-05-31,88.9
5265,2009-06-01,88.8
5266,2009-06-02,92.2
5267,2009-06-03,92.1
5268,2009-06-04,91.5
5269,2009-06-05,91.7
5270,2009-06-06,89.0
5271,2009-06-07,90.3
5272,2009-06-08,90.4
5273,2009-06-09,91.6
5274,2009-06-10,91.4
5275,2009-06-11,88.8
5276,2009-06-12,87.8
5277,2009-06-13,88.9
5278,2009-06-14,90.4
5279,2009-06-15,91.4
5280,2009-06-16,91.2
5281,2009-06-17,92.2
5282,2009-06-18,91.0
5283,2009-06-19,90.9
5284,2009-06-20,89.7
5285,2009-06-21,90.3
5286,2009-06-22,89.9
5287,2009-06-23,92.1
5288,2009-06-24,90.2
5289,2009-06-25,88.7
5290,2009-06-26,89.0
5291,2009-06-27,87.0
5292,2009-06-28,88.4
5293,2009-06-29,89.4
5294,2009-06-30,89.9
5295,2009-07-01,89.5
5296,2009-07-02,88.4
5297,2009-07-03,89.9
5298,2009-07-04,87.9
5299,2009-07-05,87.4
5300,2009-07-06,91.3
5301,2009-07-07,90.1
5302,2009-07-08,89.7
5303,2009-07-09,88.6
5304,2009-07-10,88.4
5305,2009-07-11,90.5
5306,2009-07-12,90.2
5307,2009-07-13,92.7
5308,2009-07-14,90.7
5309,2009-07-15,89.4
5310,2009-07-16,90.7
5311,2009-07-17,90.2
5312,2009-07-18,92.3
5313,2009-07-19,88.9
5314,2009-07-20,90.5
5315,2009-07-21,92.8
5316,2009-07-22,92.6
5317,2009-07-23,91.5
5318,2009-07-24,89.8
5319,2009-07-25,89.9
5320,2009-07-26,89.4
5321,2009-07-27,87.1
5322,2009-07-28,85.4
5323,2009-07-29,86.2
5324,2009-07-30,84.2
5325,2009-07-31,83.3
5326,2009-08-01,84.9
5327,2009-08-02,88.5
5328,2009-08-03,89.3
5329,2009-08-04,86.7
5330,2009-08-05,86.6
5331,2009-08-06,87.3
5332,2009-08-07,88.0
5333,2009-08-08,86.6
5334,2009-08-09,86.9
5335,2009-08-10,86.7
5336,2009-08-11,87.4
5337,2009-08-12,86.7
5338,2009-08-13,87.7
5339,2009-08-14,85.8
5340,2009-08-15,80.6
5341,2009-08-16,82.9
5342,2009-08-17,78.4
5343,2009-08-18,83.1
5344,2009-08-19,84.1
5345,2009-08-20,84.2
5346,2009-08-21,84.9
5347,2009-08-22,86.0
5348,2009-08-23,84.1
5349,2009-08-24,83.9
5350,2009-08-25,85.4
5351,2009-08-26,82.5
5352,2009-08-27,86.1
5353,2009-08-28,87.0
5354,2009-08-29,87.6
5355,2009-08-30,84.5
5356,2009-08-31,79.2
5357,2009-09-01,80.0
5358,2009-09-02,81.7
5359,2009-09-03,82.7
5360,2009-09-04,86.0
5361,2009-09-05,88.6
5362,2009-09-06,87.3
5363,2009-09-07,88.0
5364,2009-09-08,88.7
5365,2009-09-09,88.8
5366,2009-09-10,88.7
5367,2009-09-11,88.1
5368,2009-09-12,88.6
5369,2009-09-13,88.2
5370,2009-09-14,88.5
5371,2009-09-15,87.5
5372,2009-09-16,85.3
5373,2009-09-17,88.9
5374,2009-09-18,87.7
5375,2009-09-19,82.8
5376,2009-09-20,85.4
5377,2009-09-21,86.3
5378,2009-09-22,87.5
5379,2009-09-23,85.0
5380,2009-09-24,89.1
5381,2009-09-25,85.4
5382,2009-09-26,88.2
5383,2009-09-27,83.0
5384,2009-09-28,86.0
5385,2009-09-29,84.2
5386,2009-09-30,86.2
5387,2009-10-01,86.3
5388,2009-10-02,88.3
5389,2009-10-03,89.5
5390,2009-10-04,90.1
5391,2009-10-05,89.3
5392,2009-10-06,89.2
5393,2009-10-07,89.2
5394,2009-10-08,88.5
5395,2009-10-09,84.4
5396,2009-10-10,87.2
5397,2009-10-11,86.8
5398,2009-10-12,86.6
5399,2009-10-13,85.3
5400,2009-10-14,85.3
5401,2009-10-15,85.2
5402,2009-10-16,84.4
5403,2009-10-17,85.4
5404,2009-10-18,85.3
5405,2009-10-19,85.2
5406,2009-10-20,85.1
5407,2009-10-21,85.0
5408,2009-10-22,84.7
5409,2009-10-23,83.6
5410,2009-10-24,84.6
5411,2009-10-25,84.0
5412,2009-10-26,84.6
5413,2009-10-27,80.9
5414,2009-10-28,79.2
5415,2009-10-29,79.4
5416,2009-10-30,83.6
5417,2009-10-31,83.9
5418,2009-11-01,82.6
5419,2009-11-02,81.5
5420,2009-11-03,80.4
5421,2009-11-04,77.6
5422,2009-11-05,78.1
5423,2009-11-06,76.7
5424,2009-11-07,75.3
5425,2009-11-08,77.9
5426,2009-11-09,78.5
5427,2009-11-10,78.7
5428,2009-11-11,81.5
5429,2009-11-12,83.5
5430,2009-11-13,84.0
5431,2009-11-14,79.3
5432,2009-11-15,75.8
5433,2009-11-16,80.2
5434,2009-11-17,82.3
5435,2009-11-18,79.2
5436,2009-11-19,80.4
5437,2009-11-20,81.8
5438,2009-11-21,80.6
5439,2009-11-22,81.4
5440,2009-11-23,81.0
5441,2009-11-24,81.2
5442,2009-11-25,80.3
5443,2009-11-26,79.3
5444,2009-11-27,78.8
5445,2009-11-28,78.2
5446,2009-11-29,77.6
5447,2009-11-30,77.5
5448,2009-12-01,77.4
5449,2009-12-02,78.2
5450,2009-12-03,76.9
5451,2009-12-04,76.9
5452,2009-12-05,77.2
5453,2009-12-06,76.6
5454,2009-12-07,76.8
5455,2009-12-08,78.6
5456,2009-12-09,79.0
5457,2009-12-10,77.7
5458,2009-12-11,76.8
5459,2009-12-12,77.4
5460,2009-12-13,78.8
5461,2009-12-14,78.5
5462,2009-12-15,76.0
5463,2009-12-16,76.6
5464,2009-12-17,73.3
5465,2009-12-18,78.1
5466,2009-12-19,79.3
5467,2009-12-20,78.8
5468,2009-12-21,78.2
5469,2009-12-22,77.5
5470,2009-12-23,78.0
5471,2009-12-24,77.8
5472,2009-12-25,76.8
5473,2009-12-26,76.2
5474,2009-12-27,76.3
5475,2009-12-28,76.1
5476,2009-12-29,76.3
5477,2009-12-30,76.5
5478,2009-12-31,76.8
5479,2010-01-01,77.0
5480,2010-01-02,77.9
5481,2010-01-03,76.0
5482,2010-01-04,74.0
5483,2010-01-05,75.1
5484,2010-01-06,76.8
5485,2010-01-07,78.9
5486,2010-01-08,74.2
5487,2010-01-09,76.1
5488,2010-01-10,77.9
5489,2010-01-11,80.4
5490,2010-01-12,80.6
5491,2010-01-13,81.3
5492,2010-01-14,80.4
5493,2010-01-15,78.2
5494,2010-01-16,77.8
5495,2010-01-17,78.4
5496,2010-01-18,78.7
5497,2010-01-19,77.5
5498,2010-01-20,76.9
5499,2010-01-21,75.4
5500,2010-01-22,74.8
5501,2010-01-23,75.3
5502,2010-01-24,75.7
5503,2010-01-25,77.0
5504,2010-01-26,78.5
5505,2010-01-27,77.1
5506,2010-01-28,77.4
5507,2010-01-29,76.9
5508,2010-01-30,77.0
5509,2010-01-31,76.1
5510,2010-02-01,75.5
5511,2010-02-02,75.6
5512,2010-02-03,75.5
5513,2010-02-04,76.2
5514,2010-02-05,76.3
5515,2010-02-06,76.9
5516,2010-02-07,76.5
5517,2010-02-08,75.6
5518,2010-02-09,76.0
5519,2010-02-10,78.8
5520,2010-02-11,78.7
5521,2010-02-12,78.6
5522,2010-02-13,78.2
5523,2010-02-14,78.7
5524,2010-02-15,79.9
5525,2010-02-16,79.1
5526,2010-02-17,80.6
5527,2010-02-18,81.4
